Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
Gemini 2.5 Flash 32B,Full Model,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,62.0,62.0,0.0,38.0,38.0,0.0,22.666666666666668,22.666666666666668,0.0
Gemini 2.5 Flash 32B,Full Model,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,79.71014492753623,79.71014492753623,0.0,20.28985507246377,20.28985507246377,0.0,3.3333333333333335,3.3333333333333335,0.0
Gemini 2.5 Flash 32B,Full Model,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,76.78571428571429,76.78571428571429,0.0,23.214285714285715,23.214285714285715,0.0,18.333333333333332,18.333333333333332,0.0
Gemini 2.5 Flash 32B,Full Model,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,57.77777777777778,57.77777777777778,0.0,42.22222222222222,42.22222222222222,0.0,32.0,32.0,0.0
Gemini 2.5 Flash 32B,Full Model,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,454.0,Adequate support,percentage-point violation rate,18.281938325991188,18.281938325991188,0.0,,,,,,
Gemini 2.5 Flash 32B,Full Model,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,808.0,Adequate support,percentage-point violation rate,10.148514851485148,10.148514851485148,0.0,,,,,,
Gemini 2.5 Flash 32B,Full Model,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,401.0,Adequate support,percentage-point violation rate,16.209476309226932,16.209476309226932,0.0,,,,,,
Gemini 2.5 Flash 32B,Full Model,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,56.666666666666664,56.666666666666664,0.0,15.879828326180258,15.879828326180258,0.0,32.0,32.0,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,95.66666666666667,95.66666666666667,0.0,18.035714285714285,18.035714285714285,0.0,28.333333333333332,28.333333333333332,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,46.666666666666664,46.666666666666664,0.0,28.571428571428573,28.571428571428573,0.0,18.0,18.0,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,80.0,80.0,0.0,26.98706099815157,26.98706099815157,0.0,31.333333333333332,31.333333333333332,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.666666666666666,8.666666666666666,0.0,60.0,60.0,0.0,5.666666666666667,5.666666666666667,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,57.0,57.0,0.0,22.19178082191781,22.19178082191781,0.0,30.0,30.0,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,61.666666666666664,61.666666666666664,0.0,18.740399385560675,18.740399385560675,0.0,21.0,21.0,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,4.666666666666667,4.666666666666667,0.0,42.10526315789474,42.10526315789474,0.0,2.0,2.0,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,26.333333333333332,26.333333333333332,0.0,36.55172413793103,36.55172413793103,0.0,8.666666666666666,8.666666666666666,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,25.333333333333332,25.333333333333332,0.0,35.42857142857143,35.42857142857143,0.0,4.666666666666667,4.666666666666667,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,22.333333333333332,22.333333333333332,0.0,15.555555555555555,15.555555555555555,0.0,13.0,13.0,0.0
Gemini 2.5 Flash 32B,Full Model,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,19.333333333333332,19.333333333333332,0.0,31.304347826086957,31.304347826086957,0.0,7.333333333333333,7.333333333333333,0.0
Llama 3 8B,2bit 10% Fast Spqr,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,10.5,45.0,34.5,89.5,55.0,34.5,43.666666666666664,37.333333333333336,6.333333333333333
Llama 3 8B,2bit 10% Fast Spqr,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,49.27536231884058,79.71014492753623,30.434782608695656,50.72463768115942,20.28985507246377,30.434782608695652,3.6666666666666665,6.0,-2.3333333333333335
Llama 3 8B,2bit 10% Fast Spqr,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,48.214285714285715,72.02380952380952,23.809523809523803,51.785714285714285,27.976190476190474,23.80952380952381,33.333333333333336,29.0,4.333333333333333
Llama 3 8B,2bit 10% Fast Spqr,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,11.11111111111111,47.77777777777778,36.66666666666667,88.88888888888889,52.22222222222222,36.666666666666664,57.0,36.333333333333336,20.666666666666668
Llama 3 8B,2bit 10% Fast Spqr,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,294.0,Adequate support,percentage-point violation rate,38.095238095238095,22.11302211302211,15.982215982215983,,,,,,
Llama 3 8B,2bit 10% Fast Spqr,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,650.0,Adequate support,percentage-point violation rate,29.23076923076923,12.38425925925926,16.84650997150997,,,,,,
Llama 3 8B,2bit 10% Fast Spqr,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,239.0,Adequate support,percentage-point violation rate,25.10460251046025,16.020671834625322,9.083930675834928,,,,,,
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,174.66666666666666,67.0,107.66666666666666,56.223175965665234,23.605150214592275,32.61802575107296,87.33333333333333,30.333333333333332,57.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,286.3333333333333,107.0,179.33333333333331,45.625,16.339285714285715,29.285714285714285,116.0,46.0,70.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,156.33333333333334,58.333333333333336,98.0,54.15282392026578,28.571428571428573,25.58139534883721,102.0,29.666666666666668,72.33333333333333
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,210.33333333333334,105.33333333333333,105.00000000000001,52.310536044362294,31.423290203327173,20.88724584103512,116.0,48.666666666666664,67.33333333333334
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,10.333333333333334,9.333333333333334,1.0,93.33333333333333,73.33333333333333,20.0,5.666666666666667,5.666666666666667,0.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,115.33333333333333,62.666666666666664,52.666666666666664,52.054794520547944,26.027397260273972,26.027397260273972,52.0,31.0,21.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,141.33333333333334,77.66666666666667,63.66666666666667,47.61904761904762,22.73425499231951,24.88479262672811,38.0,28.333333333333332,9.666666666666668
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.333333333333333,6.333333333333333,0.0,89.47368421052632,42.10526315789474,47.368421052631575,0.6666666666666666,3.6666666666666665,-3.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,35.0,29.333333333333332,5.666666666666668,50.3448275862069,37.93103448275862,12.413793103448278,10.666666666666666,11.0,-0.3333333333333339
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,44.666666666666664,33.666666666666664,11.0,50.285714285714285,34.857142857142854,15.42857142857143,15.333333333333334,13.333333333333334,2.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,43.666666666666664,24.333333333333332,19.333333333333332,56.666666666666664,14.444444444444445,42.22222222222222,9.666666666666666,15.666666666666666,-6.0
Llama 3 8B,2bit 10% Fast Spqr,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,32.666666666666664,21.666666666666668,10.999999999999996,69.56521739130434,38.26086956521739,31.304347826086953,6.0,7.0,-1.0
Llama 3 8B,2bit 5% Spqr,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,2.0,45.0,43.0,98.0,55.0,43.0,64.33333333333333,37.333333333333336,27.0
Llama 3 8B,2bit 5% Spqr,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,0.0,79.71014492753623,79.71014492753623,100.0,20.28985507246377,79.71014492753623,0.0,6.0,-6.0
Llama 3 8B,2bit 5% Spqr,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,1.7857142857142858,72.02380952380952,70.23809523809523,98.21428571428571,27.976190476190474,70.23809523809524,32.666666666666664,29.0,3.6666666666666665
Llama 3 8B,2bit 5% Spqr,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,0.0,47.77777777777778,47.77777777777778,100.0,52.22222222222222,47.77777777777778,24.0,36.333333333333336,-12.333333333333334
Llama 3 8B,2bit 5% Spqr,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,24.0,Low support,percentage-point violation rate,79.16666666666667,22.11302211302211,57.05364455364456,,,,,,
Llama 3 8B,2bit 5% Spqr,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,14.0,Low support,percentage-point violation rate,78.57142857142857,12.38425925925926,66.18716931216932,,,,,,
Llama 3 8B,2bit 5% Spqr,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,2.0,Low support,percentage-point violation rate,100.0,16.020671834625322,83.97932816537468,,,,,,
Llama 3 8B,2bit 5% Spqr,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,144.0,67.0,77.0,87.33905579399142,23.605150214592275,63.73390557939915,8.333333333333334,30.333333333333332,-22.0
Llama 3 8B,2bit 5% Spqr,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,321.6666666666667,107.0,214.66666666666669,84.73214285714286,16.339285714285715,68.39285714285714,5.333333333333333,46.0,-40.666666666666664
Llama 3 8B,2bit 5% Spqr,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,96.0,58.333333333333336,37.666666666666664,86.04651162790698,28.571428571428573,57.47508305647841,9.666666666666666,29.666666666666668,-20.0
Llama 3 8B,2bit 5% Spqr,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,164.0,105.33333333333333,58.66666666666667,86.50646950092421,31.423290203327173,55.08317929759704,8.0,48.666666666666664,-40.666666666666664
Llama 3 8B,2bit 5% Spqr,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,12.0,9.333333333333334,2.666666666666666,93.33333333333333,73.33333333333333,20.0,7.333333333333333,5.666666666666667,1.666666666666666
Llama 3 8B,2bit 5% Spqr,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,167.0,62.666666666666664,104.33333333333334,93.6986301369863,26.027397260273972,67.67123287671232,53.0,31.0,22.0
Llama 3 8B,2bit 5% Spqr,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,207.33333333333334,77.66666666666667,129.66666666666669,73.11827956989248,22.73425499231951,50.38402457757297,48.666666666666664,28.333333333333332,20.333333333333332
Llama 3 8B,2bit 5% Spqr,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.333333333333333,6.333333333333333,0.0,100.0,42.10526315789474,57.89473684210526,0.0,3.6666666666666665,-3.6666666666666665
Llama 3 8B,2bit 5% Spqr,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,48.0,29.333333333333332,18.666666666666668,99.3103448275862,37.93103448275862,61.37931034482759,0.0,11.0,-11.0
Llama 3 8B,2bit 5% Spqr,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,60.0,33.666666666666664,26.333333333333336,99.42857142857143,34.857142857142854,64.57142857142858,2.0,13.333333333333334,-11.333333333333334
Llama 3 8B,2bit 5% Spqr,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,60.0,24.333333333333332,35.66666666666667,100.0,14.444444444444445,85.55555555555556,0.0,15.666666666666666,-15.666666666666666
Llama 3 8B,2bit 5% Spqr,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,40.0,21.666666666666668,18.333333333333332,100.0,38.26086956521739,61.73913043478261,1.6666666666666667,7.0,-5.333333333333333
Llama 3 8B,4bit K-Means,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,27.0,45.0,18.0,73.0,55.0,18.0,46.333333333333336,37.333333333333336,9.0
Llama 3 8B,4bit K-Means,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,68.1159420289855,79.71014492753623,11.594202898550733,31.884057971014492,20.28985507246377,11.594202898550725,5.0,6.0,-1.0
Llama 3 8B,4bit K-Means,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,60.714285714285715,72.02380952380952,11.309523809523803,39.285714285714285,27.976190476190474,11.30952380952381,31.333333333333332,29.0,2.3333333333333335
Llama 3 8B,4bit K-Means,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,26.11111111111111,47.77777777777778,21.666666666666668,73.88888888888889,52.22222222222222,21.666666666666668,47.666666666666664,36.333333333333336,11.333333333333334
Llama 3 8B,4bit K-Means,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,403.0,Adequate support,percentage-point violation rate,29.528535980148884,22.11302211302211,7.415513867126773,,,,,,
Llama 3 8B,4bit K-Means,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,709.0,Adequate support,percentage-point violation rate,15.3737658674189,12.38425925925926,2.9895066081596404,,,,,,
Llama 3 8B,4bit K-Means,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,316.0,Adequate support,percentage-point violation rate,16.139240506329113,16.020671834625322,0.11856867170379104,,,,,,
Llama 3 8B,4bit K-Means,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,109.66666666666667,67.0,42.66666666666667,33.90557939914163,23.605150214592275,10.300429184549355,57.0,30.333333333333332,26.666666666666668
Llama 3 8B,4bit K-Means,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,141.0,107.0,34.0,25.535714285714285,16.339285714285715,9.19642857142857,45.666666666666664,46.0,-0.3333333333333357
Llama 3 8B,4bit K-Means,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,62.333333333333336,58.333333333333336,4.0,42.857142857142854,28.571428571428573,14.285714285714281,19.333333333333332,29.666666666666668,-10.333333333333336
Llama 3 8B,4bit K-Means,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,119.0,105.33333333333333,13.666666666666671,44.177449168207026,31.423290203327173,12.754158964879853,39.333333333333336,48.666666666666664,-9.333333333333329
Llama 3 8B,4bit K-Means,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,9.666666666666666,9.333333333333334,0.33333333333333215,93.33333333333333,73.33333333333333,20.0,5.0,5.666666666666667,-0.666666666666667
Llama 3 8B,4bit K-Means,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,80.66666666666667,62.666666666666664,18.000000000000007,37.80821917808219,26.027397260273972,11.780821917808218,34.666666666666664,31.0,3.6666666666666643
Llama 3 8B,4bit K-Means,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,94.0,77.66666666666667,16.33333333333333,30.87557603686636,22.73425499231951,8.14132104454685,27.0,28.333333333333332,-1.3333333333333321
Llama 3 8B,4bit K-Means,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,6.333333333333333,-0.33333333333333304,73.6842105263158,42.10526315789474,31.578947368421055,1.3333333333333333,3.6666666666666665,-2.333333333333333
Llama 3 8B,4bit K-Means,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,35.666666666666664,29.333333333333332,6.333333333333332,51.724137931034484,37.93103448275862,13.793103448275865,10.666666666666666,11.0,-0.3333333333333339
Llama 3 8B,4bit K-Means,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,37.333333333333336,33.666666666666664,3.6666666666666714,45.142857142857146,34.857142857142854,10.285714285714292,11.0,13.333333333333334,-2.333333333333334
Llama 3 8B,4bit K-Means,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,33.0,24.333333333333332,8.666666666666668,22.22222222222222,14.444444444444445,7.777777777777777,19.666666666666668,15.666666666666666,4.000000000000002
Llama 3 8B,4bit K-Means,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,24.0,21.666666666666668,2.333333333333332,43.47826086956522,38.26086956521739,5.217391304347828,7.333333333333333,7.0,0.33333333333333304
Llama 3 8B,4bit Omniquant,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,40.0,45.0,5.0,60.0,55.0,5.0,41.0,37.333333333333336,3.6666666666666665
Llama 3 8B,4bit Omniquant,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,73.91304347826087,79.71014492753623,5.79710144927536,26.08695652173913,20.28985507246377,5.797101449275362,5.0,6.0,-1.0
Llama 3 8B,4bit Omniquant,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,72.02380952380952,72.02380952380952,0.0,27.976190476190474,27.976190476190474,0.0,29.666666666666668,29.0,0.6666666666666666
Llama 3 8B,4bit Omniquant,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,35.55555555555556,47.77777777777778,12.222222222222221,64.44444444444444,52.22222222222222,12.222222222222221,37.666666666666664,36.333333333333336,1.3333333333333333
Llama 3 8B,4bit Omniquant,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,407.0,Adequate support,percentage-point violation rate,21.980676328502415,22.11302211302211,-0.13234578451969625,,,,,,
Llama 3 8B,4bit Omniquant,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,831.0,Adequate support,percentage-point violation rate,13.35740072202166,12.38425925925926,0.9731414627624009,,,,,,
Llama 3 8B,4bit Omniquant,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,368.0,Adequate support,percentage-point violation rate,15.48913043478261,16.020671834625322,-0.5315413998427125,,,,,,
Llama 3 8B,4bit Omniquant,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,72.33333333333333,67.0,5.333333333333329,23.390557939914164,23.605150214592275,-0.21459227467811104,36.0,30.333333333333332,5.666666666666668
Llama 3 8B,4bit Omniquant,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,116.33333333333333,107.0,9.333333333333329,17.946428571428573,16.339285714285715,1.6071428571428577,49.333333333333336,46.0,3.3333333333333357
Llama 3 8B,4bit Omniquant,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,63.333333333333336,58.333333333333336,5.0,32.55813953488372,28.571428571428573,3.986710963455149,30.666666666666668,29.666666666666668,1.0
Llama 3 8B,4bit Omniquant,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,105.0,105.33333333333333,-0.3333333333333286,34.56561922365989,31.423290203327173,3.1423290203327134,42.666666666666664,48.666666666666664,-6.0
Llama 3 8B,4bit Omniquant,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,9.333333333333334,9.333333333333334,0.0,86.66666666666667,73.33333333333333,13.333333333333343,5.0,5.666666666666667,-0.666666666666667
Llama 3 8B,4bit Omniquant,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,63.0,62.666666666666664,0.3333333333333357,27.945205479452056,26.027397260273972,1.9178082191780845,29.0,31.0,-2.0
Llama 3 8B,4bit Omniquant,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,76.33333333333333,77.66666666666667,-1.3333333333333428,21.96620583717358,22.73425499231951,-0.7680491551459312,28.666666666666668,28.333333333333332,0.3333333333333357
Llama 3 8B,4bit Omniquant,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,5.0,6.333333333333333,-1.333333333333333,57.89473684210526,42.10526315789474,15.78947368421052,1.3333333333333333,3.6666666666666665,-2.333333333333333
Llama 3 8B,4bit Omniquant,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,28.333333333333332,29.333333333333332,-1.0,37.241379310344826,37.93103448275862,-0.6896551724137936,10.333333333333334,11.0,-0.6666666666666661
Llama 3 8B,4bit Omniquant,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,32.0,33.666666666666664,-1.6666666666666643,36.0,34.857142857142854,1.142857142857146,11.0,13.333333333333334,-2.333333333333334
Llama 3 8B,4bit Omniquant,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,26.0,24.333333333333332,1.6666666666666679,17.77777777777778,14.444444444444445,3.333333333333334,15.333333333333334,15.666666666666666,-0.33333333333333215
Llama 3 8B,4bit Omniquant,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,23.666666666666668,21.666666666666668,2.0,39.130434782608695,38.26086956521739,0.8695652173913047,8.666666666666666,7.0,1.666666666666666
Llama 3 8B,4bit Optimized GPTQ,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,44.5,45.0,0.5,55.5,55.0,0.5,43.0,37.333333333333336,5.666666666666667
Llama 3 8B,4bit Optimized GPTQ,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,81.15942028985508,79.71014492753623,-1.4492753623188435,18.840579710144926,20.28985507246377,-1.4492753623188406,5.0,6.0,-1.0
Llama 3 8B,4bit Optimized GPTQ,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,70.83333333333333,72.02380952380952,1.1904761904761898,29.166666666666668,27.976190476190474,1.1904761904761905,30.0,29.0,1.0
Llama 3 8B,4bit Optimized GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,45.55555555555556,47.77777777777778,2.2222222222222214,54.44444444444444,52.22222222222222,2.2222222222222223,41.333333333333336,36.333333333333336,5.0
Llama 3 8B,4bit Optimized GPTQ,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,407.0,Adequate support,percentage-point violation rate,27.171492204899778,22.11302211302211,5.058470091877666,,,,,,
Llama 3 8B,4bit Optimized GPTQ,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,864.0,Adequate support,percentage-point violation rate,13.151927437641723,12.38425925925926,0.767668178382463,,,,,,
Llama 3 8B,4bit Optimized GPTQ,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,387.0,Adequate support,percentage-point violation rate,15.601023017902813,16.020671834625322,-0.41964881672250876,,,,,,
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,76.0,67.0,9.0,21.459227467811157,23.605150214592275,-2.1459227467811175,42.666666666666664,30.333333333333332,12.333333333333332
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,114.0,107.0,7.0,16.785714285714285,16.339285714285715,0.4464285714285694,51.333333333333336,46.0,5.333333333333336
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,54.333333333333336,58.333333333333336,-4.0,30.897009966777407,28.571428571428573,2.3255813953488342,23.333333333333332,29.666666666666668,-6.333333333333336
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,106.0,105.33333333333333,0.6666666666666714,31.053604436229204,31.423290203327173,-0.36968576709796963,50.0,48.666666666666664,1.3333333333333357
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.666666666666666,9.333333333333334,-0.6666666666666679,80.0,73.33333333333333,6.666666666666671,4.666666666666667,5.666666666666667,-1.0
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,67.66666666666667,62.666666666666664,5.000000000000007,25.753424657534246,26.027397260273972,-0.27397260273972535,36.333333333333336,31.0,5.333333333333336
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,73.66666666666667,77.66666666666667,-4.0,20.583717357910906,22.73425499231951,-2.150537634408604,29.0,28.333333333333332,0.6666666666666679
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,6.333333333333333,-0.33333333333333304,73.6842105263158,42.10526315789474,31.578947368421055,1.3333333333333333,3.6666666666666665,-2.333333333333333
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,31.333333333333332,29.333333333333332,2.0,41.37931034482759,37.93103448275862,3.448275862068968,11.333333333333334,11.0,0.3333333333333339
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,33.666666666666664,33.666666666666664,0.0,33.714285714285715,34.857142857142854,-1.1428571428571388,14.0,13.333333333333334,0.6666666666666661
Llama 3 8B,4bit Optimized GPTQ,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,25.333333333333332,24.333333333333332,1.0,16.11111111111111,14.444444444444445,1.666666666666666,15.666666666666666,15.666666666666666,0.0
